model,kt,ka,st_coeff,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M3279,1e-05,5.5e-06,-0.25,-0.5,0.04,0.009258,0.06283,nSEG,1,LIDAR,0.009741999999999999,0.13717000000000001,0.5127368421052632,0.6858500000000001,0.5992934210526316
M3280,1e-05,5.5e-06,-0.25,-0.5,0.05,0.0092325,0.07171,nSEG,1,LIDAR,0.0097675,0.12829000000000002,0.5140789473684211,0.6414500000000001,0.5777644736842106
M3281,1e-05,5.5e-06,-0.25,-0.25,0.02,0.0093308,0.03688,nSEG,1,LIDAR,0.0096692,0.16312000000000001,0.5089052631578947,0.8156,0.6622526315789474
M3282,1e-05,5.5e-06,-0.25,-0.25,0.03,0.0093017,0.04694,nSEG,1,LIDAR,0.0096983,0.15306,0.5104368421052632,0.7653,0.6378684210526315
M3283,1e-05,5.5e-06,-0.25,-0.25,0.035,0.0092886,0.05145,nSEG,1,LIDAR,0.0097114,0.14855000000000002,0.5111263157894738,0.74275,0.6269381578947368
M3284,1e-05,5.5e-06,-0.25,-0.25,0.04,0.0092763,0.0557,nSEG,1,LIDAR,0.0097237,0.1443,0.5117736842105264,0.7215,0.6166368421052633
M3285,1e-05,5.5e-06,-0.25,-0.25,0.05,0.0092535,0.06358,nSEG,1,LIDAR,0.0097465,0.13642,0.5129736842105264,0.6821,0.5975368421052631
M3286,1e-05,5.5e-06,-0.25,0.0,0.02,0.0093385,0.03384,nSEG,1,LIDAR,0.0096615,0.16616,0.5085000000000001,0.8308,0.6696500000000001
M3287,1e-05,5.5e-06,-0.25,0.0,0.03,0.0093115,0.04309,nSEG,1,LIDAR,0.0096885,0.15691,0.5099210526315789,0.78455,0.6472355263157894
M3288,1e-05,5.5e-06,-0.25,0.0,0.035,0.0092995,0.04723,nSEG,1,LIDAR,0.009700499999999999,0.15277000000000002,0.5105526315789474,0.76385,0.6372013157894737
M3289,1e-05,5.5e-06,-0.25,0.0,0.04,0.009288,0.05113,nSEG,1,LIDAR,0.009712,0.14887,0.5111578947368421,0.74435,0.627753947368421
M3290,1e-05,5.5e-06,-0.25,0.0,0.05,0.0092668,0.05838,nSEG,1,LIDAR,0.0097332,0.14162000000000002,0.5122736842105263,0.7081000000000001,0.6101868421052632
M3291,1e-05,5.5e-06,-0.25,0.25,0.02,0.0093441,0.03166,nSEG,1,LIDAR,0.0096559,0.16834000000000002,0.5082052631578947,0.8417,0.6749526315789474
M3292,1e-05,5.5e-06,-0.25,0.25,0.03,0.0093186,0.04032,nSEG,1,LIDAR,0.0096814,0.15968000000000002,0.5095473684210526,0.7984,0.6539736842105264
M3293,1e-05,5.5e-06,-0.25,0.25,0.035,0.0093072,0.04419,nSEG,1,LIDAR,0.0096928,0.15581,0.5101473684210527,0.77905,0.6445986842105264
M3294,1e-05,5.5e-06,-0.25,0.25,0.04,0.0092965,0.04785,nSEG,1,LIDAR,0.0097035,0.15215,0.5107105263157895,0.76075,0.6357302631578947
M3295,1e-05,5.5e-06,-0.25,0.25,0.05,0.0092765,0.05463,nSEG,1,LIDAR,0.0097235,0.14537,0.5117631578947368,0.72685,0.6193065789473684
M3296,1e-05,5.5e-06,-0.25,0.5,0.02,0.0093484,0.02999,nSEG,1,LIDAR,0.0096516,0.17001000000000002,0.5079789473684211,0.8500500000000001,0.6790144736842105
M3297,1e-05,5.5e-06,-0.25,0.5,0.03,0.0093241,0.03818,nSEG,1,LIDAR,0.0096759,0.16182000000000002,0.5092578947368421,0.8091,0.6591789473684211
M3298,1e-05,5.5e-06,-0.25,0.5,0.035,0.0093132,0.04186,nSEG,1,LIDAR,0.009686799999999999,0.15814,0.5098315789473684,0.7907,0.6502657894736842
M3299,1e-05,5.5e-06,-0.25,0.5,0.04,0.009303,0.04532,nSEG,1,LIDAR,0.009696999999999999,0.15468,0.5103684210526316,0.7734,0.6418842105263158
M3300,1e-05,5.5e-06,-0.25,0.5,0.05,0.0092839,0.05175,nSEG,1,LIDAR,0.0097161,0.14825000000000002,0.5113736842105263,0.7412500000000001,0.6263118421052631
M3301,1e-05,5.5e-06,0.0,-0.5,0.02,0.0093196,0.04162,nSEG,1,LIDAR,0.009680399999999999,0.15838000000000002,0.5094947368421052,0.7919,0.6506973684210526
M3302,1e-05,5.5e-06,0.0,-0.5,0.03,0.0092875,0.05297,nSEG,1,LIDAR,0.009712499999999999,0.14703,0.5111842105263158,0.73515,0.6231671052631579
M3303,1e-05,5.5e-06,0.0,-0.5,0.035,0.0092731,0.05805,nSEG,1,LIDAR,0.0097269,0.14195000000000002,0.5119421052631579,0.7097500000000001,0.610846052631579
M3304,1e-05,5.5e-06,0.0,-0.5,0.04,0.0092595,0.06283,nSEG,1,LIDAR,0.0097405,0.13717000000000001,0.5126578947368421,0.6858500000000001,0.5992539473684211
M3305,1e-05,5.5e-06,0.0,-0.5,0.05,0.0092342,0.07172,nSEG,1,LIDAR,0.0097658,0.12828,0.5139894736842106,0.6414,0.5776947368421053
M3306,1e-05,5.5e-06,0.0,-0.25,0.02,0.0093317,0.03688,nSEG,1,LIDAR,0.0096683,0.16312000000000001,0.5088578947368421,0.8156,0.6622289473684211
M3307,1e-05,5.5e-06,0.0,-0.25,0.03,0.0093029,0.04695,nSEG,1,LIDAR,0.0096971,0.15305000000000002,0.5103736842105263,0.7652500000000001,0.6378118421052632
M3308,1e-05,5.5e-06,0.0,-0.25,0.035,0.00929,0.05145,nSEG,1,LIDAR,0.00971,0.14855000000000002,0.5110526315789474,0.74275,0.6269013157894737
M3309,1e-05,5.5e-06,0.0,-0.25,0.04,0.0092778,0.0557,nSEG,1,LIDAR,0.0097222,0.1443,0.5116947368421053,0.7215,0.6165973684210526
M3310,1e-05,5.5e-06,0.0,-0.25,0.05,0.0092552,0.06359,nSEG,1,LIDAR,0.0097448,0.13641000000000003,0.5128842105263158,0.6820500000000002,0.5974671052631579
M3311,1e-05,5.5e-06,0.0,0.0,0.02,0.0093395,0.03384,nSEG,1,LIDAR,0.009660499999999999,0.16616,0.5084473684210525,0.8308,0.6696236842105263
M3312,1e-05,5.5e-06,0.0,0.0,0.03,0.0093128,0.04309,nSEG,1,LIDAR,0.0096872,0.15691,0.5098526315789473,0.78455,0.6472013157894736
M3313,1e-05,5.5e-06,0.0,0.0,0.035,0.0093008,0.04723,nSEG,1,LIDAR,0.0096992,0.15277000000000002,0.5104842105263158,0.76385,0.6371671052631579
M3314,1e-05,5.5e-06,0.0,0.0,0.04,0.0092895,0.05114,nSEG,1,LIDAR,0.0097105,0.14886000000000002,0.5110789473684211,0.7443000000000001,0.6276894736842106
M3315,1e-05,5.5e-06,0.0,0.0,0.05,0.0092685,0.05838,nSEG,1,LIDAR,0.009731499999999999,0.14162000000000002,0.5121842105263157,0.7081000000000001,0.6101421052631579
M3316,1e-05,5.5e-06,0.0,0.25,0.02,0.0093451,0.03166,nSEG,1,LIDAR,0.0096549,0.16834000000000002,0.5081526315789473,0.8417,0.6749263157894736
M3317,1e-05,5.5e-06,0.0,0.25,0.03,0.0093199,0.04032,nSEG,1,LIDAR,0.009680099999999999,0.15968000000000002,0.509478947368421,0.7984,0.6539394736842106
M3318,1e-05,5.5e-06,0.0,0.25,0.035,0.0093086,0.0442,nSEG,1,LIDAR,0.0096914,0.1558,0.5100736842105263,0.7789999999999999,0.6445368421052631
M3319,1e-05,5.5e-06,0.0,0.25,0.04,0.009298,0.04785,nSEG,1,LIDAR,0.009701999999999999,0.15215,0.5106315789473683,0.76075,0.6356907894736842
M3320,1e-05,5.5e-06,0.0,0.25,0.05,0.0092782,0.05464,nSEG,1,LIDAR,0.0097218,0.14536000000000002,0.5116736842105263,0.7268,0.6192368421052632
M3321,1e-05,5.5e-06,0.0,0.5,0.02,0.0093494,0.02999,nSEG,1,LIDAR,0.009650599999999999,0.17001000000000002,0.5079263157894737,0.8500500000000001,0.6789881578947369
M3322,1e-05,5.5e-06,0.0,0.5,0.03,0.0093254,0.03819,nSEG,1,LIDAR,0.0096746,0.16181,0.5091894736842105,0.80905,0.6591197368421053
M3323,1e-05,5.5e-06,0.0,0.5,0.035,0.0093146,0.04186,nSEG,1,LIDAR,0.0096854,0.15814,0.5097578947368421,0.7907,0.6502289473684211
M3324,1e-05,5.5e-06,0.0,0.5,0.04,0.0093044,0.04532,nSEG,1,LIDAR,0.009695599999999999,0.15468,0.5102947368421052,0.7734,0.6418473684210526
M3325,1e-05,5.5e-06,0.0,0.5,0.05,0.0092856,0.05175,nSEG,1,LIDAR,0.0097144,0.14825000000000002,0.5112842105263158,0.7412500000000001,0.6262671052631579
M3326,1e-05,5.5e-06,0.25,-0.5,0.02,0.0093203,0.04162,nSEG,1,LIDAR,0.0096797,0.15838000000000002,0.5094578947368421,0.7919,0.6506789473684211
M3327,1e-05,5.5e-06,0.25,-0.5,0.03,0.0092884,0.05297,nSEG,1,LIDAR,0.009711599999999999,0.14703,0.5111368421052631,0.73515,0.6231434210526315
M3328,1e-05,5.5e-06,0.25,-0.5,0.035,0.0092741,0.05805,nSEG,1,LIDAR,0.009725899999999999,0.14195000000000002,0.5118894736842104,0.7097500000000001,0.6108197368421053
M3329,1e-05,5.5e-06,0.25,-0.5,0.04,0.0092605,0.06284,nSEG,1,LIDAR,0.0097395,0.13716,0.5126052631578948,0.6858,0.5992026315789474
M3330,1e-05,5.5e-06,0.25,-0.5,0.05,0.0092354,0.07172,nSEG,1,LIDAR,0.0097646,0.12828,0.5139263157894737,0.6414,0.5776631578947369
M3331,1e-05,5.5e-06,0.25,-0.25,0.02,0.0093325,0.03688,nSEG,1,LIDAR,0.009667499999999999,0.16312000000000001,0.5088157894736842,0.8156,0.6622078947368422
M3332,1e-05,5.5e-06,0.25,-0.25,0.03,0.0093038,0.04695,nSEG,1,LIDAR,0.0096962,0.15305000000000002,0.5103263157894737,0.7652500000000001,0.6377881578947369
M3333,1e-05,5.5e-06,0.25,-0.25,0.035,0.009291,0.05146,nSEG,1,LIDAR,0.009708999999999999,0.14854,0.5109999999999999,0.7427,0.6268499999999999
M3334,1e-05,5.5e-06,0.25,-0.25,0.04,0.0092789,0.05571,nSEG,1,LIDAR,0.0097211,0.14429,0.5116368421052632,0.7214499999999999,0.6165434210526315
M3335,1e-05,5.5e-06,0.25,-0.25,0.05,0.0092564,0.06359,nSEG,1,LIDAR,0.0097436,0.13641000000000003,0.512821052631579,0.6820500000000002,0.5974355263157896
M3336,1e-05,5.5e-06,0.25,0.0,0.02,0.0093402,0.03385,nSEG,1,LIDAR,0.0096598,0.16615000000000002,0.5084105263157894,0.8307500000000001,0.6695802631578948
M3337,1e-05,5.5e-06,0.25,0.0,0.03,0.0093137,0.0431,nSEG,1,LIDAR,0.0096863,0.1569,0.5098052631578948,0.7845,0.6471526315789473
M3338,1e-05,5.5e-06,0.25,0.0,0.035,0.0093018,0.04724,nSEG,1,LIDAR,0.009698199999999999,0.15276,0.5104315789473683,0.7638,0.6371157894736842
M3339,1e-05,5.5e-06,0.25,0.0,0.04,0.0092906,0.05114,nSEG,1,LIDAR,0.0097094,0.14886000000000002,0.5110210526315789,0.7443000000000001,0.6276605263157895
M3340,1e-05,5.5e-06,0.25,0.0,0.05,0.0092698,0.05839,nSEG,1,LIDAR,0.0097302,0.14161,0.5121157894736842,0.7080500000000001,0.6100828947368422
M3341,1e-05,5.5e-06,0.25,0.25,0.02,0.0093458,0.03167,nSEG,1,LIDAR,0.0096542,0.16833,0.5081157894736842,0.84165,0.6748828947368422
M3342,1e-05,5.5e-06,0.25,0.25,0.03,0.0093208,0.04032,nSEG,1,LIDAR,0.009679199999999999,0.15968000000000002,0.5094315789473683,0.7984,0.6539157894736842
M3343,1e-05,5.5e-06,0.25,0.25,0.035,0.0093096,0.0442,nSEG,1,LIDAR,0.0096904,0.1558,0.5100210526315789,0.7789999999999999,0.6445105263157894
M3344,1e-05,5.5e-06,0.25,0.25,0.04,0.009299,0.04785,nSEG,1,LIDAR,0.009701,0.15215,0.510578947368421,0.76075,0.6356644736842105
M3345,1e-05,5.5e-06,0.25,0.25,0.05,0.0092794,0.05464,nSEG,1,LIDAR,0.0097206,0.14536000000000002,0.5116105263157894,0.7268,0.6192052631578947
M3346,1e-05,5.5e-06,0.25,0.5,0.02,0.0093501,0.02999,nSEG,1,LIDAR,0.0096499,0.17001000000000002,0.5078894736842106,0.8500500000000001,0.6789697368421053
M3347,1e-05,5.5e-06,0.25,0.5,0.03,0.0093263,0.03819,nSEG,1,LIDAR,0.0096737,0.16181,0.509142105263158,0.80905,0.659096052631579
M3348,1e-05,5.5e-06,0.25,0.5,0.035,0.0093156,0.04186,nSEG,1,LIDAR,0.0096844,0.15814,0.5097052631578947,0.7907,0.6502026315789473
M3349,1e-05,5.5e-06,0.25,0.5,0.04,0.0093055,0.04533,nSEG,1,LIDAR,0.0096945,0.15467,0.5102368421052632,0.77335,0.6417934210526316
M3350,1e-05,5.5e-06,0.25,0.5,0.05,0.0092868,0.05176,nSEG,1,LIDAR,0.0097132,0.14824,0.5112210526315789,0.7412,0.6262105263157894
M3351,1e-05,5.5e-06,0.5,-0.5,0.02,0.0093209,0.04162,nSEG,1,LIDAR,0.0096791,0.15838000000000002,0.5094263157894736,0.7919,0.6506631578947368
M3352,1e-05,5.5e-06,0.5,-0.5,0.03,0.0092891,0.05297,nSEG,1,LIDAR,0.0097109,0.14703,0.5111,0.73515,0.6231249999999999
M3353,1e-05,5.5e-06,0.5,-0.5,0.035,0.0092748,0.05805,nSEG,1,LIDAR,0.0097252,0.14195000000000002,0.5118526315789473,0.7097500000000001,0.6108013157894737
M3354,1e-05,5.5e-06,0.5,-0.5,0.04,0.0092614,0.06284,nSEG,1,LIDAR,0.0097386,0.13716,0.5125578947368421,0.6858,0.599178947368421
M3355,1e-05,5.5e-06,0.5,-0.5,0.05,0.0092364,0.07173,nSEG,1,LIDAR,0.009763599999999999,0.12827,0.5138736842105263,0.64135,0.5776118421052632
M3356,1e-05,5.5e-06,0.5,-0.25,0.02,0.009333,0.03688,nSEG,1,LIDAR,0.009667,0.16312000000000001,0.5087894736842106,0.8156,0.6621947368421053
M3357,1e-05,5.5e-06,0.5,-0.25,0.03,0.0093045,0.04695,nSEG,1,LIDAR,0.0096955,0.15305000000000002,0.5102894736842105,0.7652500000000001,0.6377697368421054
M3358,1e-05,5.5e-06,0.5,-0.25,0.035,0.0092917,0.05146,nSEG,1,LIDAR,0.0097083,0.14854,0.5109631578947368,0.7427,0.6268315789473684
M3359,1e-05,5.5e-06,0.5,-0.25,0.04,0.0092797,0.05571,nSEG,1,LIDAR,0.0097203,0.14429,0.5115947368421052,0.7214499999999999,0.6165223684210526
M3360,1e-05,5.5e-06,0.5,-0.25,0.05,0.0092573,0.0636,nSEG,1,LIDAR,0.0097427,0.13640000000000002,0.5127736842105264,0.682,0.5973868421052633
M3361,1e-05,5.5e-06,0.5,0.0,0.02,0.0093408,0.03385,nSEG,1,LIDAR,0.0096592,0.16615000000000002,0.508378947368421,0.8307500000000001,0.6695644736842106
M3362,1e-05,5.5e-06,0.5,0.0,0.03,0.0093144,0.0431,nSEG,1,LIDAR,0.009685599999999999,0.1569,0.5097684210526315,0.7845,0.6471342105263158
M3363,1e-05,5.5e-06,0.5,0.0,0.035,0.0093026,0.04724,nSEG,1,LIDAR,0.0096974,0.15276,0.5103894736842105,0.7638,0.6370947368421053
M3364,1e-05,5.5e-06,0.5,0.0,0.04,0.0092914,0.05114,nSEG,1,LIDAR,0.0097086,0.14886000000000002,0.5109789473684211,0.7443000000000001,0.6276394736842106
M3365,1e-05,5.5e-06,0.5,0.0,0.05,0.0092707,0.05839,nSEG,1,LIDAR,0.0097293,0.14161,0.5120684210526316,0.7080500000000001,0.6100592105263158
M3366,1e-05,5.5e-06,0.5,0.25,0.02,0.0093463,0.03167,nSEG,1,LIDAR,0.0096537,0.16833,0.5080894736842105,0.84165,0.6748697368421053
M3367,1e-05,5.5e-06,0.5,0.25,0.03,0.0093215,0.04033,nSEG,1,LIDAR,0.0096785,0.15967,0.5093947368421052,0.79835,0.6538723684210526
M3368,1e-05,5.5e-06,0.5,0.25,0.035,0.0093104,0.0442,nSEG,1,LIDAR,0.0096896,0.1558,0.5099789473684211,0.7789999999999999,0.6444894736842105
M3369,1e-05,5.5e-06,0.5,0.25,0.04,0.0092999,0.04786,nSEG,1,LIDAR,0.0097001,0.15214,0.5105315789473684,0.7606999999999999,0.6356157894736842
M3370,1e-05,5.5e-06,0.5,0.25,0.05,0.0092803,0.05464,nSEG,1,LIDAR,0.0097197,0.14536000000000002,0.5115631578947368,0.7268,0.6191815789473685
M3371,1e-05,5.5e-06,0.5,0.5,0.02,0.0093506,0.02999,nSEG,1,LIDAR,0.009649399999999999,0.17001000000000002,0.5078631578947368,0.8500500000000001,0.6789565789473684
M3372,1e-05,5.5e-06,0.5,0.5,0.03,0.009327,0.03819,nSEG,1,LIDAR,0.009673,0.16181,0.5091052631578947,0.80905,0.6590776315789474
M3373,1e-05,5.5e-06,0.5,0.5,0.035,0.0093164,0.04186,nSEG,1,LIDAR,0.009683599999999999,0.15814,0.5096631578947368,0.7907,0.6501815789473684
M3374,1e-05,5.5e-06,0.5,0.5,0.04,0.0093063,0.04533,nSEG,1,LIDAR,0.0096937,0.15467,0.5101947368421053,0.77335,0.6417723684210526
M3375,1e-05,5.5e-06,0.5,0.5,0.05,0.0092877,0.05176,nSEG,1,LIDAR,0.0097123,0.14824,0.5111736842105263,0.7412,0.6261868421052632
M3376,1e-05,1e-05,-0.5,-0.5,0.02,0.014228,0.05364,nSEG,1,LIDAR,0.004772,0.14636000000000002,0.25115789473684214,0.7318,0.49147894736842107
M3377,1e-05,1e-05,-0.5,-0.5,0.03,0.014165,0.06823,nSEG,1,LIDAR,0.004834999999999999,0.13177,0.2544736842105263,0.6588499999999999,0.4566618421052631
M3378,1e-05,1e-05,-0.5,-0.5,0.035,0.014137,0.07475,nSEG,1,LIDAR,0.004862999999999999,0.12525000000000003,0.2559473684210526,0.6262500000000001,0.44109868421052634
M3379,1e-05,1e-05,-0.5,-0.5,0.04,0.014111,0.0809,nSEG,1,LIDAR,0.004888999999999999,0.11910000000000001,0.25731578947368416,0.5955,0.4264078947368421
M3380,1e-05,1e-05,-0.5,-0.5,0.05,0.014061,0.09229,nSEG,1,LIDAR,0.004938999999999999,0.10771000000000001,0.2599473684210526,0.5385500000000001,0.39924868421052634
M3381,1e-05,1e-05,-0.5,-0.25,0.02,0.014253,0.04754,nSEG,1,LIDAR,0.0047469999999999995,0.15246,0.24984210526315787,0.7623,0.5060710526315789
M3382,1e-05,1e-05,-0.5,-0.25,0.03,0.014197,0.06049,nSEG,1,LIDAR,0.004803,0.13951000000000002,0.2527894736842105,0.6975500000000001,0.4751697368421053
M3383,1e-05,1e-05,-0.5,-0.25,0.035,0.014172,0.06629,nSEG,1,LIDAR,0.004827999999999999,0.13371,0.25410526315789467,0.66855,0.4613276315789473
M3384,1e-05,1e-05,-0.5,-0.25,0.04,0.014148,0.07174,nSEG,1,LIDAR,0.004851999999999999,0.12826,0.2553684210526315,0.6413,0.4483342105263157
M3385,1e-05,1e-05,-0.5,-0.25,0.05,0.014104,0.08187,nSEG,1,LIDAR,0.004895999999999999,0.11813000000000001,0.25768421052631574,0.59065,0.4241671052631579
M3386,1e-05,1e-05,-0.5,0.0,0.02,0.014269,0.04364,nSEG,1,LIDAR,0.004730999999999999,0.15636,0.24899999999999997,0.7817999999999999,0.5154
M3387,1e-05,1e-05,-0.5,0.0,0.03,0.014217,0.05554,nSEG,1,LIDAR,0.004782999999999999,0.14446,0.2517368421052631,0.7222999999999999,0.4870184210526315
M3388,1e-05,1e-05,-0.5,0.0,0.035,0.014194,0.06086,nSEG,1,LIDAR,0.0048059999999999995,0.13914,0.2529473684210526,0.6957,0.4743236842105263
M3389,1e-05,1e-05,-0.5,0.0,0.04,0.014172,0.06588,nSEG,1,LIDAR,0.004827999999999999,0.13412000000000002,0.25410526315789467,0.6706000000000001,0.46235263157894735
M3390,1e-05,1e-05,-0.5,0.0,0.05,0.014131,0.07519,nSEG,1,LIDAR,0.004869,0.12481,0.25626315789473686,0.62405,0.4401565789473684
M3391,1e-05,1e-05,-0.5,0.25,0.02,0.01428,0.04083,nSEG,1,LIDAR,0.00472,0.15917,0.24842105263157896,0.79585,0.5221355263157894
M3392,1e-05,1e-05,-0.5,0.25,0.03,0.014231,0.05197,nSEG,1,LIDAR,0.004768999999999999,0.14803,0.25099999999999995,0.74015,0.495575
M3393,1e-05,1e-05,-0.5,0.25,0.035,0.014209,0.05696,nSEG,1,LIDAR,0.004791,0.14304,0.25215789473684214,0.7152,0.48367894736842104
M3394,1e-05,1e-05,-0.5,0.25,0.04,0.014189,0.06166,nSEG,1,LIDAR,0.004810999999999999,0.13834000000000002,0.25321052631578944,0.6917000000000001,0.47245526315789477
M3395,1e-05,1e-05,-0.5,0.25,0.05,0.014151,0.07038,nSEG,1,LIDAR,0.004848999999999999,0.12962,0.25521052631578944,0.6481,0.4516552631578947
M3396,1e-05,1e-05,-0.5,0.5,0.02,0.014289,0.03867,nSEG,1,LIDAR,0.004711,0.16133,0.24794736842105264,0.80665,0.5272986842105263
M3397,1e-05,1e-05,-0.5,0.5,0.03,0.014242,0.04923,nSEG,1,LIDAR,0.004758,0.15077000000000002,0.25042105263157893,0.75385,0.5021355263157895
M3398,1e-05,1e-05,-0.5,0.5,0.035,0.014222,0.05395,nSEG,1,LIDAR,0.004777999999999999,0.14605,0.2514736842105263,0.7302500000000001,0.4908618421052632
M3399,1e-05,1e-05,-0.5,0.5,0.04,0.014202,0.05841,nSEG,1,LIDAR,0.004798,0.14159000000000002,0.2525263157894737,0.7079500000000001,0.4802381578947369
M3400,1e-05,1e-05,-0.5,0.5,0.05,0.014166,0.06667,nSEG,1,LIDAR,0.004834,0.13333,0.25442105263157894,0.66665,0.4605355263157894
M3401,1e-05,1e-05,-0.25,-0.5,0.02,0.01423,0.05364,nSEG,1,LIDAR,0.00477,0.14636000000000002,0.25105263157894736,0.7318,0.4914263157894737
M3402,1e-05,1e-05,-0.25,-0.5,0.03,0.014167,0.06823,nSEG,1,LIDAR,0.004832999999999999,0.13177,0.2543684210526315,0.6588499999999999,0.45660921052631576
M3403,1e-05,1e-05,-0.25,-0.5,0.035,0.014139,0.07476,nSEG,1,LIDAR,0.004860999999999999,0.12524000000000002,0.25584210526315787,0.6262000000000001,0.441021052631579
M3404,1e-05,1e-05,-0.25,-0.5,0.04,0.014113,0.0809,nSEG,1,LIDAR,0.004886999999999999,0.11910000000000001,0.25721052631578945,0.5955,0.42635526315789474
M3405,1e-05,1e-05,-0.25,-0.5,0.05,0.014064,0.0923,nSEG,1,LIDAR,0.004935999999999999,0.10770000000000002,0.2597894736842105,0.5385000000000001,0.3991447368421053
M3406,1e-05,1e-05,-0.25,-0.25,0.02,0.014254,0.04755,nSEG,1,LIDAR,0.004746,0.15245,0.24978947368421053,0.76225,0.5060197368421052
M3407,1e-05,1e-05,-0.25,-0.25,0.03,0.014199,0.0605,nSEG,1,LIDAR,0.004801,0.1395,0.2526842105263158,0.6975,0.4750921052631579
M3408,1e-05,1e-05,-0.25,-0.25,0.035,0.014174,0.06629,nSEG,1,LIDAR,0.004825999999999999,0.13371,0.25399999999999995,0.66855,0.461275
M3409,1e-05,1e-05,-0.25,-0.25,0.04,0.01415,0.07175,nSEG,1,LIDAR,0.00485,0.12825000000000003,0.25526315789473686,0.6412500000000001,0.4482565789473685
M3410,1e-05,1e-05,-0.25,-0.25,0.05,0.014106,0.08188,nSEG,1,LIDAR,0.004893999999999999,0.11812000000000002,0.257578947368421,0.5906,0.4240894736842105
M3411,1e-05,1e-05,-0.25,0.0,0.02,0.01427,0.04364,nSEG,1,LIDAR,0.00473,0.15636,0.24894736842105264,0.7817999999999999,0.5153736842105263
M3412,1e-05,1e-05,-0.25,0.0,0.03,0.014219,0.05554,nSEG,1,LIDAR,0.004780999999999999,0.14446,0.2516315789473684,0.7222999999999999,0.4869657894736842
M3413,1e-05,1e-05,-0.25,0.0,0.035,0.014196,0.06087,nSEG,1,LIDAR,0.004803999999999999,0.13913,0.25284210526315787,0.69565,0.47424605263157893
M3414,1e-05,1e-05,-0.25,0.0,0.04,0.014174,0.06588,nSEG,1,LIDAR,0.004825999999999999,0.13412000000000002,0.25399999999999995,0.6706000000000001,0.46230000000000004
M3415,1e-05,1e-05,-0.25,0.0,0.05,0.014134,0.07519,nSEG,1,LIDAR,0.004865999999999999,0.12481,0.25610526315789467,0.62405,0.4400776315789473
M3416,1e-05,1e-05,-0.25,0.25,0.02,0.014281,0.04084,nSEG,1,LIDAR,0.004718999999999999,0.15916000000000002,0.24836842105263154,0.7958000000000001,0.5220842105263158
M3417,1e-05,1e-05,-0.25,0.25,0.03,0.014233,0.05198,nSEG,1,LIDAR,0.004766999999999999,0.14802,0.2508947368421052,0.7401,0.49549736842105263
M3418,1e-05,1e-05,-0.25,0.25,0.035,0.014212,0.05696,nSEG,1,LIDAR,0.004787999999999999,0.14304,0.25199999999999995,0.7152,0.4835999999999999
M3419,1e-05,1e-05,-0.25,0.25,0.04,0.014191,0.06166,nSEG,1,LIDAR,0.004808999999999999,0.13834000000000002,0.25310526315789467,0.6917000000000001,0.47240263157894735
M3420,1e-05,1e-05,-0.25,0.25,0.05,0.014153,0.07038,nSEG,1,LIDAR,0.004846999999999999,0.12962,0.25510526315789467,0.6481,0.4516026315789473
M3421,1e-05,1e-05,-0.25,0.5,0.02,0.01429,0.03868,nSEG,1,LIDAR,0.004709999999999999,0.16132000000000002,0.24789473684210522,0.8066000000000001,0.5272473684210527
M3422,1e-05,1e-05,-0.25,0.5,0.03,0.014244,0.04923,nSEG,1,LIDAR,0.004756,0.15077000000000002,0.2503157894736842,0.75385,0.5020828947368421
M3423,1e-05,1e-05,-0.25,0.5,0.035,0.014224,0.05396,nSEG,1,LIDAR,0.004775999999999999,0.14604,0.2513684210526315,0.7302,0.4907842105263157
M3424,1e-05,1e-05,-0.25,0.5,0.04,0.014204,0.05841,nSEG,1,LIDAR,0.004796,0.14159000000000002,0.25242105263157893,0.7079500000000001,0.4801855263157895
M3425,1e-05,1e-05,-0.25,0.5,0.05,0.014168,0.06668,nSEG,1,LIDAR,0.0048319999999999995,0.13332,0.2543157894736842,0.6666,0.46045789473684207
M3426,1e-05,1e-05,0.0,-0.5,0.02,0.014231,0.05364,nSEG,1,LIDAR,0.004768999999999999,0.14636000000000002,0.25099999999999995,0.7318,0.49139999999999995
M3427,1e-05,1e-05,0.0,-0.5,0.03,0.014168,0.06824,nSEG,1,LIDAR,0.0048319999999999995,0.13176000000000002,0.2543157894736842,0.6588,0.45655789473684216
M3428,1e-05,1e-05,0.0,-0.5,0.035,0.014141,0.07476,nSEG,1,LIDAR,0.004858999999999999,0.12524000000000002,0.2557368421052631,0.6262000000000001,0.44096842105263157
M3429,1e-05,1e-05,0.0,-0.5,0.04,0.014114,0.08091,nSEG,1,LIDAR,0.004886,0.11909000000000002,0.2571578947368421,0.59545,0.42630394736842103
M3430,1e-05,1e-05,0.0,-0.5,0.05,0.014066,0.09231,nSEG,1,LIDAR,0.004933999999999999,0.10769000000000001,0.25968421052631574,0.53845,0.39906710526315786
M3431,1e-05,1e-05,0.0,-0.25,0.02,0.014255,0.04755,nSEG,1,LIDAR,0.004744999999999999,0.15245,0.24973684210526312,0.76225,0.5059934210526316
M3432,1e-05,1e-05,0.0,-0.25,0.03,0.0142,0.0605,nSEG,1,LIDAR,0.004799999999999999,0.1395,0.2526315789473684,0.6975,0.47506578947368416
